chr	start	end	actual_start	actual_end	signal	kappa	tau	W	P_KS	P_KS_k1	P_KS_k2	P_KS_k3	P_KS_k4	P_KS_k5	MAF
1	2060058	2060058	2060058	2060058	0	5	1.67262382297417	0	0.942004015621423	0.795985057051396	0.435026081758961	0.946068483111137	0.108841751229829	0.0169153540333014	0.2303
1	2065579	2065579	2065579	2065579	0	1	0.48934782533802	0	0.4431164471715	0.156942277744847	0.545490838924717	0.920506108395682	0.484270235145471	0.380636233452827	0.0429330925870198
1	2066990	2066990	2066990	2066990	0	0	0.314991100026135	0.314991100026135	0.298467472717326	0.304181878130036	0.925590174157015	0.616436162582145	0.554663501911405	0.788407483434799	0.0207978350205473
1	2067708	2067708	2067708	2067708	0	3	0.755254206901512	0	0.195933339352651	0.39569253172714	0.979225031916676	0.0624556936177605	0.182882542359987	0.355489062224528	0.042
1	2073742	2073742	2073742	2073742	0	3	0.192440009655809	0	0.389061919263374	0.432406002298446	0.463092127879244	0.277620610028674	0.29770350048385	0.469693358727329	0.0157062825130052
1	2076055	2076055	2076055	2076055	0	1	0.402147797820313	0	0.226001271905006	0.212420321546864	0.903018676040044	0.533567147821922	0.692235216811674	0.536221051230267	0.07585
1	2082868	2082868	2082868	2082868	0	4	0.586959704619357	0	0.169870823786227	0.438043287953616	0.233223932104613	0.98151499676123	0.113385449343417	0.518967661013078	0.0114815187833619
1	2091762	2091762	2091762	2091762	0	0	1.03707118172203	1.03707118172203	0.0774128866594661	0.772548304504344	0.995555484739389	0.89249034656444	0.178254465284552	0.843110395085444	0.0208
1	2104908	2104908	2104908	2104908	0	4	0.864053114931554	0	0.944822310153059	0.422934970220635	0.662422012139562	0.812239227988181	0.111078714599109	0.964879884478178	0.0103
1	2114271	2114271	2114271	2114271	0	5	1.30303238154753	0	0.967911038798455	0.415438281666078	0.956199413062597	0.830202810274431	0.691110498214901	0.0413191917465183	0.0493
1	2122961	2122961	2122961	2122961	0	0	0.519778589603963	0.519778589603963	0.168526574491166	0.770113479626253	0.678298588147034	0.539078354990782	0.557759508735699	0.516644750261132	0.0221194450030163
1	2128225	2128225	2128225	2128225	0	5	0.485715841312796	0	0.498715557011099	0.256101608545243	0.202242023352584	0.475170505935607	0.570165604077232	0.155286476085848	0.0202879581151832
1	2149682	2149682	2149682	2149682	0	3	0.948525255763167	0	0.427415217816683	0.9231925373462	0.479485984716786	0.0539822101540153	0.839843622993706	0.410968368124861	0.0469490670700959
1	2155210	2155210	2155210	2155210	0	3	0.465958175064479	0	0.937365822239743	0.673681416627147	0.716491551924501	0.245048979914507	0.542051539471772	0.98333958521329	0.0204554615074567
1	2160390	2160390	2160390	2160390	0	2	0.306381601492964	0	0.424273332269486	0.512289051530233	0.209538646129178	0.513355328220468	0.410768496825731	0.422190418211438	0.0718159903575733
1	2160661	2160661	2160661	2160661	0	5	1.65308598573584	0	0.643711987780538	0.0664058191334635	0.239861305126936	0.869007290543659	0.754294488962912	0.014308879003741	0.0131008767509826
1	2161490	2161490	2161490	2161490	0	2	0.318135398146939	0	0.363785764446773	0.347695794957522	0.195751679358947	0.407231059967617	0.742221203477094	0.924015621180863	0.160597195601735
1	2164935	2164935	2164935	2164935	0	4	0.585877853426158	0	0.188217854038988	0.427004582134102	0.614352551523461	0.876671906554055	0.159418901743295	0.785144542192209	0.49369896158887
1	2168359	2168359	2168359	2168359	0	1	0.251767049653875	0	0.757934802392587	0.424487395965754	0.570091843278019	0.992769617451223	0.883536082656944	0.665964011951086	0.0563
1	2169829	2169829	2169829	2169829	0	0	0.495608869894267	0.495608869894267	0.158177179125326	0.495168142835537	0.814313739286276	0.733863916592325	0.427202821875656	0.446515023668824	0.0173663545756569
1	2180528	2180528	2180528	2180528	0	0	0.513689444058285	0.513689444058285	0.179336548795354	0.242177430669795	0.250059511971069	0.617656631851876	0.896410180026737	0.585272679675526	0.0170311397762773
1	2188566	2188566	2188566	2188566	0	4	1.24525572081046	0	0.943401026262256	0.513305820578233	0.337394372790075	0.272463927396928	0.0191814800368719	0.159503418199533	0.0112929130696647
1	2188679	2188679	2188679	2188679	0	0	1.4440223059433	1.4440223059433	0.0333815827752102	0.927959945425941	0.461032859634284	0.745561152852934	0.996027494046774	0.934231742982376	0.0105
1	2218034	2218034	2218034	2218034	0	4	0.567107768424719	0	0.715046131630041	0.763011178610392	0.642160497747023	0.270949099775015	0.193743121695942	0.722387155309889	0.02245
1	2219880	2219880	2219880	2219880	0	4	0.206019320869501	0	0.6263909430466	0.675358170664731	0.736921611725488	0.741071046238917	0.436391668645682	0.701286972940947	0.0799
1	2221838	2221838	2221838	2221838	0	0	0.635802063646635	0.635802063646635	0.193083574050609	0.3793370001242	0.602415930200158	0.986284008758319	0.834732634349573	0.86882364168466	0.18635
1	2221975	2221975	2221975	2221975	0	4	0.471018497465193	0	0.655339397274946	0.31161918606775	0.350644299673601	0.862463407630084	0.118535458967399	0.259503737746087	0.436513521664824
1	2222560	2222560	2222560	2222560	0	4	0.648551912553948	0	0.192135307655592	0.997778593858067	0.43043549493632	0.513998810885677	0.115454323720463	0.578444727541355	0.140504555010512
1	2224367	2224367	2224367	2224367	0	5	0.460912428157616	0	0.550999183533863	0.319532099969651	0.599646567031347	0.844923587576537	0.956992847383213	0.207483193343601	0.1059
1	2227675	2227675	2227675	2227675	0	2	0.873635217860014	0	0.691634049831173	0.95831002350303	0.0584389656713364	0.281602952502074	0.436855430234847	0.34469691509562	0.0777967634938184
1	2229156	2229156	2229156	2229156	0	0	0.25448706035046	0.25448706035046	0.25443293757305	0.598167811397979	0.889905994001061	0.457151756186165	0.366950745002054	0.442244455530713	0.203703703703704
1	2235019	2235019	2235019	2235019	0	0	1.00342859076255	1.00342859076255	0.0515254161866915	0.291983218012032	0.337365037243367	0.569589212840785	0.519337997657868	0.759632697502803	0.29035
1	2236359	2236359	2236359	2236359	0	0	0.492169951666864	0.492169951666864	0.149470350003432	0.907037338116597	0.46422123555254	0.479988289253699	0.21507784205439	0.224061403918896	0.1742
1	2237020	2237020	2237020	2237020	0	1	1.03677316606715	0	0.644849471216301	0.059249567155563	0.927863275973726	0.32604534755302	0.627726777464071	0.903174062527954	0.018
1	2238727	2238727	2238727	2238727	0	0	0.378529670396524	0.378529670396524	0.388349084840236	0.970184891995748	0.987755336442465	0.928435967135628	0.598219202014701	0.79485639181114	0.0314
1	2240074	2240074	2240074	2240074	0	1	0.0761393961215332	0	0.688519700123839	0.435711366036981	0.780387163802627	0.490069626989734	0.500965191942082	0.519204305605393	0.01295
1	2246193	2246193	2246193	2246193	0	0	0.832410608223566	0.832410608223566	0.0862084200316239	0.861595102972436	0.586084578355098	0.324097537223561	0.409317165930233	0.966589355986819	0.0201247735962971
1	2253327	2253327	2253327	2253327	0	3	0.0994853093139556	0	0.744517544234734	0.969068664811873	0.609456143588383	0.570090850462401	0.716851800306486	0.687797442552772	0.024
1	2253369	2253369	2253369	2253369	0	5	0.540665131668574	0	0.928022478230459	0.234460920390973	0.901088483488828	0.713856878354101	0.524903288846639	0.205563506298994	0.01675
1	2254500	2254500	2254500	2254500	0	1	1.14345356218882	0	0.280376619231219	0.043074347453782	0.644094204115959	0.984480892948101	0.599338627682821	0.327734545867514	0.0222949169602416
1	2254516	2254516	2254516	2254516	0	0	1.92624815999466	1.92624815999466	0.0110156137913202	0.929515981380329	0.985331829029754	0.469872242519819	0.941558394626155	0.697489252576558	0.4266
1	2256011	2256011	2256011	2256011	0	5	0.760253497764079	0	0.156357054388672	0.498537414805842	0.381833540830912	0.239075886490677	0.942885510561008	0.0663163442090777	0.30245
1	2256290	2256290	2256290	2256290	0	3	0.329660635326138	0	0.83445710779677	0.415094149249358	0.583372592088519	0.30377589866975	0.777062747091662	0.648954053773257	0.0259602782538562
1	2256460	2256460	2256460	2256460	0	3	0.71134522706331	0	0.822810778294775	0.746319326445878	0.221616703470317	0.145070617969431	0.403687752869997	0.953704357378663	0.0562720403022669
1	2256738	2256738	2256738	2256738	0	0	0.11773006100541	0.11773006100541	0.152913584486342	0.454027100278694	0.188941061419805	0.737218651953572	0.200528511376947	0.16870416692672	0.0341970473034046
1	2261983	2261983	2261983	2261983	0	0	0.628467792640599	0.628467792640599	0.144270697964097	0.686668579715434	0.464607544989977	0.632205307998845	0.613261817116529	0.422889674972307	0.2445
1	2266231	2266231	2266231	2266231	0	4	0.773480755510422	0	0.459693855275955	0.765612651288325	0.36415280520484	0.476302937031979	0.0774440297405633	0.232970560339974	0.0217609810031159
1	2267297	2267297	2267297	2267297	0	4	0.623135492151866	0	0.143269600175868	0.678992328435225	0.691630303747991	0.0944292191671501	0.0498564077207488	0.209342051311781	0.22505
1	2267392	2267392	2267392	2267392	0	0	0.295758885625023	0.295758885625023	0.408077884458414	0.754692262360507	0.900176915629	0.845340614109229	0.629322019761867	0.806309811873213	0.0109956622616766
1	2269050	2269050	2269050	2269050	0	2	0.1674330522836	0	0.690253497659891	0.478304066372964	0.299414471789174	0.409472896526753	0.322068504554231	0.440256564032455	0.0112
1	2269881	2269881	2269881	2269881	0	1	0.248695640406834	0	0.517544181518255	0.291911893490721	0.4676964825429	0.298417128202704	0.839115488113181	0.601747968973057	0.1881
1	2271674	2271674	2271674	2271674	0	5	0.609773961625955	0	0.532091216006772	0.44417329532574	0.96902866999424	0.681328160381053	0.850292699614835	0.167333300715298	0.28735
1	2273591	2273591	2273591	2273591	0	2	0.405527088679047	0	0.403372984023594	0.206250830295072	0.158554918678658	0.538421811885314	0.626671338622364	0.258788737427849	0.0262946607788037
1	2273620	2273620	2273620	2273620	0	1	0.310279155185967	0	0.88715450399983	0.344058477924414	0.964882433947236	0.570134265440382	0.670272056812549	0.702928932035695	0.0133098945253641
1	2277001	2277001	2277001	2277001	0	2	0.565918831807933	0	0.653878515637682	0.406603842770287	0.16886462034711	0.947671272942245	0.501398438919249	0.621523422216111	0.0153210361858683
1	2277827	2277827	2277827	2277827	0	3	0.654274542845498	0	0.601281261978962	0.74298209667797	0.766249136538265	0.133660709152339	0.364264192727887	0.602945841012668	0.207014714775247
1	2278115	2278115	2278115	2278115	0	0	1.06448139288743	1.06448139288743	0.0484150502907695	0.561644848991657	0.324632233380096	0.98844194398482	0.809714350533044	0.176665301770562	0.166783990345937
1	2279434	2279434	2279434	2279434	0	1	0.46627467721002	0	0.915535896159467	0.208285732772799	0.461273498523205	0.437012766399074	0.773058615323902	0.609444552854181	0.156910078455039
1	2279832	2279832	2279832	2279832	0	2	0.425109829848094	0	0.216579459389628	0.389425844296809	0.152915456991045	0.40696889484411	0.835001247750174	0.554398405717826	0.197984886649874
1	2279986	2279986	2279986	2279986	0	4	0.285425253293089	0	0.920829659377043	0.404731370258672	0.51774279480243	0.593848348427204	0.307787019204864	0.718049573596168	0.0140590480016068
1	2281978	2281978	2281978	2281978	0	5	1.12996069790758	0	0.541867277631008	0.132697367740634	0.452722748933389	0.645666461693708	0.598388894997629	0.0401728115641884	0.474022711285298
1	2282680	2282680	2282680	2282680	0	1	0.173977130234509	0	0.555896028724719	0.471412652996305	0.533590212482395	0.71779300233186	0.827148025669948	0.703685116258551	0.366746939594622
1	2284864	2284864	2284864	2284864	0	0	1.22099026080719	1.22099026080719	0.0410019915452062	0.453313620423349	0.682017019645137	0.458689134351023	0.918089764505286	0.743825631041528	0.0119083661317994
1	2292653	2292653	2292653	2292653	0	0	1.23998750867865	1.23998750867865	0.0155811746035432	0.0625903823317524	0.21669687331063	0.270761993531366	0.587977659110904	0.420608208527642	0.0778
1	2301212	2301212	2301212	2301212	0	0	0.480930531774523	0.480930531774523	0.197376973555867	0.59734745440361	0.639096419932692	0.976016048859624	0.421648955126396	0.495879012765389	0.0304
1	2304000	2304000	2304000	2304000	0	5	0.55871726634651	0	0.829953613597731	0.88493037775531	0.293669506427517	0.12267198560041	0.372570854247101	0.102918064749003	0.01405
1	2306152	2306152	2306152	2306152	0	4	1.54978088850268	0	0.357977009638575	0.665488169480886	0.765764530765712	0.987548172086627	0.0187654701991564	0.343850610349344	0.36495
1	2306831	2306831	2306831	2306831	0	2	2.35189366380423	0	0.133071235867066	0.659687741256001	0.00261928467582783	0.329009578076009	0.588947206133732	0.681086834969281	0.0163553760726906
1	2307083	2307083	2307083	2307083	0	0	0.623038236535862	0.623038236535862	0.183697105329148	0.960837888096218	0.320081753912607	0.77115299449041	0.930056071267478	0.707843104303156	0.0171826470293558
1	2308517	2308517	2308517	2308517	0	5	1.37957123109689	0	0.324343978982112	0.68102762753653	0.220294644695228	0.291278128435313	0.530135044379379	0.0135342629261376	0.10767921505807
1	2311393	2311393	2311393	2311393	0	4	1.56518928771269	0	0.782953999382402	0.101239835208255	0.129747883323805	0.00324424920253196	0.00275525717399519	0.0692486467902422	0.250425553219185
1	2312395	2312395	2312395	2312395	0	2	1.19102356239919	0	0.162051161495025	0.278736858531402	0.0140200348042996	0.217657007629908	0.0172014452291428	0.537519410004378	0.20435
1	2315438	2315438	2315438	2315438	0	3	1.50457631660418	0	0.214339434636622	0.427745349994558	0.713816963638421	0.0133847104455304	0.860239502918251	0.334117117540712	0.138369521511862
1	2315717	2315717	2315717	2315717	0	0	0.518123930633012	0.518123930633012	0.181448070822256	0.642509584506203	0.598241154224673	0.279194411938817	0.717373211309719	0.187005151677068	0.455396475770925
1	2318709	2318709	2318709	2318709	0	0	0.181760225199459	0.181760225199459	0.385967322457442	0.823667060197	0.586557729681334	0.414008544082481	0.565889192535806	0.757768559095837	0.0113247433058184
1	2325371	2325371	2325371	2325371	0	2	1.19256713597302	0	0.359712909119248	0.836050065268372	0.0438593079405371	0.154483642134417	0.683327518367344	0.866831715148937	0.0662
1	2325760	2325760	2325760	2325760	0	5	0.847463733476148	0	0.662193887012414	0.122230749857385	0.459720058373409	0.945484516391973	0.283875163301815	0.0653175249296324	0.0214557850411069
1	2326812	2326812	2326812	2326812	0	2	0.338925981024978	0	0.597043081842187	0.579790487244471	0.267282890467361	0.398056126502854	0.583306935563664	0.719384680594696	0.470286059629331
1	2329212	2329212	2329212	2329212	0	0	0.181178570761374	0.181178570761374	0.287944325395237	0.363046343271851	0.396359730011028	0.437005693254695	0.661030838445569	0.610593591953452	0.04755
1	2329413	2329413	2329413	2329413	0	0	0.804125339889772	0.804125339889772	0.130942177483134	0.892091917664308	0.495230466538959	0.223484883706647	0.834074605195612	0.897424008451028	0.121834807073955
1	2329808	2329808	2329808	2329808	0	3	0.441518070248562	0	0.720454983890922	0.812997491185582	0.970755142723782	0.281150546100354	0.405534081256179	0.777064379907445	0.0632835222144218
1	2344042	2344042	2344042	2344042	0	4	0.408082959543544	0	0.574615700105012	0.440346941034891	0.977939927099498	0.193300382203806	0.19183012965345	0.49090762732507	0.010690872415532
1	2350912	2350912	2350912	2350912	0	1	2.30884806089847	0	0.840399357127723	0.0028450184176723	0.782171000146188	0.169750570249198	0.579339503910213	0.259410125228603	0.306631219903692
1	2352280	2352280	2352280	2352280	0	4	0.202985744586334	0	0.682995942234088	0.832606116008638	0.912350668182416	0.821901634530581	0.515031864878251	0.78792456942721	0.3135
1	2353972	2353972	2353972	2353972	0	0	0.981615338732353	0.981615338732353	0.0563342045542772	0.185770602036244	0.438658852917038	0.653883050500729	0.82924545146629	0.539992223006789	0.03495
1	2354016	2354016	2354016	2354016	0	0	0.909030705407367	0.909030705407367	0.0695083087197081	0.563725170672488	0.565625784271384	0.910664286687951	0.0947965743404609	0.364473748132705	0.1156
1	2355563	2355563	2355563	2355563	0	4	0.451290053967232	0	0.581672216271978	0.00408688007965109	0.0327325921784654	0.00430101495716319	0.00152153132825178	0.00192260579662104	0.1825
1	2357367	2357367	2357367	2357367	0	2	0.663522843024555	0	0.251649220105223	0.856431572751799	0.140532494884357	0.83601030178445	0.647589203143641	0.322733050973798	0.0284
1	2357810	2357810	2357810	2357810	0	3	0.311892180459874	0	0.11013335522958	0.193035090010523	0.163976065403249	0.0928447877797539	0.292586849618851	0.190392443800983	0.1
1	2360656	2360656	2360656	2360656	0	2	1.29481992900072	0	0.919756014678245	0.718206592845648	0.0364275076823628	0.905671785164408	0.421684007597035	0.253758530221187	0.0111456973591726
1	2362764	2362764	2362764	2362764	0	3	0.228527144246849	0	0.409406628188825	0.86802574674874	0.541073392381747	0.311521117193381	0.527247629600693	0.436120844951147	0.319306682697125
1	2363327	2363327	2363327	2363327	0	2	0.311535732338125	0	0.590602194785712	0.419867435591472	0.288243368347047	0.664889693898307	0.723499239463553	0.304062195847161	0.3918
1	2366316	2366316	2366316	2366316	0	4	0.831125815580866	0	0.235860831740941	0.982191146723818	0.55968615884431	0.115760823055565	0.0608572757028133	0.412513648904545	0.15385
1	2372940	2372940	2372940	2372940	0	1	0.525807163395843	0	0.626638938557663	0.186728330592482	0.386039086789229	0.967559069854263	0.98361111280274	0.209405148700721	0.0601161277405146
1	2373987	2373987	2373987	2373987	0	0	1.65585076606817	1.65585076606817	0.0132472858945305	0.821463045457018	0.599760244868815	0.22100292592322	0.993798783156606	0.428625626111718	0.1138
1	2379065	2379065	2379065	2379065	0	1	0.893090685037575	0	0.134411588991531	0.0633303100953444	0.891644596285275	0.880536266290342	0.133241315527996	0.495110685714205	0.019844475863462
1	2393562	2393562	2393562	2393562	0	0	1.78349053007746	1.78349053007746	0.0108195673189541	0.305900847647864	0.679831343389068	0.657204341150221	0.286274193602577	0.736903268965417	0.0215270093551957
1	2394074	2394074	2394074	2394074	0	5	0.336914072202404	0	0.143222293723864	0.0388037381322024	0.0600500324410501	0.043839287373484	0.0626181873226409	0.0276438911452606	0.49944823434992
1	2408834	2408834	2408834	2408834	0	0	0.470722057120669	0.470722057120669	0.216504512867084	0.63566484340675	0.651323135004167	0.640013316741923	0.624862773814732	0.953683918677715	0.0986
1	2409276	2409276	2409276	2409276	0	3	0.809966839161612	0	0.173705349957521	0.643364138817435	0.154833879061074	0.0269058276144046	0.0387487089067667	0.199451377798	0.3791
1	2410711	2410711	2410711	2410711	0	3	1.15522340401603	0	0.0862252244750186	0.679945193555956	0.796101602653587	0.0369696113018024	0.443135570296112	0.528528351015444	0.0223536487570168
1	2424319	2424319	2424319	2424319	0	5	0.591868903255274	0	0.848691260758169	0.387169704480491	0.92021964481587	0.304064435640613	0.470660671539099	0.120458931587525	0.0146
1	2425048	2425048	2425048	2425048	0	5	0.47358617822781	0	0.976928827715495	0.446930364688193	0.55268134569034	0.481491109320607	0.41023641767617	0.161808783981965	0.0116490166414524
1	2426047	2426047	2426047	2426047	0	3	0.772546205341031	0	0.873427261163661	0.0065704930116239	0.0301801821003258	0.00509536911752414	0.124846895446026	0.0114306911480943	0.0182828282828283
1	2433894	2433894	2433894	2433894	0	5	0.439378735490267	0	0.280378994500325	0.50984966275808	0.770556231737696	0.752215294899875	0.768797419625243	0.273503837506448	0.0197984886649874
1	2438167	2438167	2438167	2438167	0	2	0.419206338163014	0	0.614601607439056	0.388497900166051	0.224054534319006	0.455913356533172	0.588247480260538	0.887282635925751	0.0432005632669483
1	2438353	2438353	2438353	2438353	0	0	0.834351982348072	0.834351982348072	0.0536068476151859	0.679272733739985	0.22626805387082	0.798976939588264	0.366076837831052	0.215413091313998	0.021415644480193
1	2438653	2438653	2438653	2438653	0	5	0.4219889645711	0	0.47137560868677	0.419318968679761	0.77265312153891	0.884879278672905	0.939382466365331	0.292412274510528	0.0247449752550248
1	2438768	2438768	2438768	2438768	0	4	0.0743971431285325	0	0.247758375704821	0.210820789617365	0.224147074856509	0.255624761585418	0.208752267718179	0.460574586506999	0.262967066169806
1	2443655	2443655	2443655	2443655	0	3	0.167298279679087	0	0.192794248729448	0.142858651946106	0.187404648115476	0.13115830472087	0.302970303646395	0.491341232587753	0.2054
1	2444935	2444935	2444935	2444935	0	0	0.46748267903531	0.46748267903531	0.247215656649683	0.7253684317651	0.415464211369152	0.896507333553386	0.482962556916212	0.760304230164025	0.0303530353035304
1	2456954	2456954	2456954	2456954	0	1	0.634213514747942	0	0.983840198086646	0.188630314916863	0.812503058646919	0.442062335671858	0.211120794632485	0.932357703545647	0.0167217382597377
1	2458010	2458010	2458010	2458010	0	4	0.804420047721523	0	0.814335640860142	0.99321523748194	0.76939028335745	0.167389461366203	0.120705386102856	0.484192472625001	0.02785
1	2467764	2467764	2467764	2467764	0	5	1.23952387351665	0	0.38725677401451	0.973021437301444	0.895192158709884	0.521275332078877	0.824222064851163	0.0474810553244927	0.0123049219687875
1	2474225	2474225	2474225	2474225	0	4	0.545388526964589	0	0.147058521724776	0.843863270789852	0.492560434027401	0.480997571733011	0.140304304832306	0.940785409129586	0.0110172049501962
1	2482834	2482834	2482834	2482834	0	0	0.718141517049391	0.718141517049391	0.0957521341216209	0.579506253419499	0.258805483773389	0.369984697704973	0.500368520583074	0.508529829361892	0.014453477868112
1	2483298	2483298	2483298	2483298	0	0	0.945516284395299	0.945516284395299	0.0732371247411291	0.598824116183647	0.482187660866324	0.646022390001573	0.649318525959554	0.805916789507604	0.494116463843911
1	2488901	2488901	2488901	2488901	0	4	0.390217650465572	0	0.88888219237621	0.580771542588547	0.442191883544351	0.301324181474281	0.236476330484273	0.6327298282004	0.0199075005027146
1	2492665	2492665	2492665	2492665	0	5	0.568387658447375	0	0.611226101625933	0.464478193438742	0.285457731146556	0.421839556673093	0.576979330081968	0.125480913263844	0.134291725105189
1	2504281	2504281	2504281	2504281	0	2	0.734820048079523	0	0.797371568557522	0.0871127755361956	0.0708504208004872	0.5176611777935	0.384735695821262	0.11911040306811	0.0187267797971684
1	2506861	2506861	2506861	2506861	0	0	0.544530256909933	0.544530256909933	0.140977590385741	0.395976218726779	0.634643163991389	0.337053143881913	0.68745427181685	0.493946986453335	0.0227638190954774
1	2510605	2510605	2510605	2510605	0	2	0.520304248105755	0	0.755773172631451	0.459213369532639	0.138583101137527	0.710959682818949	0.2584429213627	0.406194803789914	0.0488390712570056
1	2512456	2512456	2512456	2512456	0	4	1.35761793348129	0	0.710987644537721	0.81588130217723	0.534080572563214	0.533795667724484	0.0312064322820424	0.814680031065917	0.03855
1	2529283	2529283	2529283	2529283	0	4	0.481949081401116	0	0.747178607500355	0.573607164847683	0.2145150776627	0.603163337193925	0.189088660796651	0.412801125769176	0.0373
1	2535496	2535496	2535496	2535496	0	0	0.858656315598777	0.858656315598777	0.0591520372251778	0.78789169580795	0.390936875524551	0.064504715120189	0.427194863448552	0.805907297097771	0.0853144748721036
1	2537072	2537072	2537072	2537072	0	1	0.345371901376807	0	0.938584275190926	0.181928563814674	0.91298152431313	0.402970071597299	0.264773432555574	0.332964100646804	0.0494
1	2546089	2546089	2546089	2546089	0	1	1.4871367054819	0	0.871291429306499	0.0214120461559978	0.664621567482275	0.586148740963717	0.657347289282632	0.110362725883554	0.01
1	2546593	2546593	2546593	2546593	0	5	0.361272377806954	0	0.956879008678571	0.987426872870189	0.414009579953217	0.610621352541212	0.951108772803618	0.413959458063337	0.0932
1	2546808	2546808	2546808	2546808	0	0	0.588758467154036	0.588758467154036	0.111447558407027	0.760323873950122	0.196033947592158	0.432343591111402	0.787639244118577	0.349669501201372	0.01505
1	2553383	2553383	2553383	2553383	0	3	1.32778267383535	0	0.0459696122794202	0.763452938510198	0.881702680150281	0.0358921601743535	0.746182996062905	0.996798552214868	0.0115799013191018
1	2554010	2554010	2554010	2554010	0	5	0.838309015543007	0	0.68314535106253	0.446920586939851	0.614347876035961	0.586769516121633	0.239997313166543	0.0851448780366325	0.0116197183098592
1	2556987	2556987	2556987	2556987	0	3	0.224181126565147	0	0.475012930808118	0.670910807701484	0.935578654573292	0.400390404968183	0.593681877071779	0.74010255788594	0.0282084625387616
1	2567222	2567222	2567222	2567222	0	2	0.551835211273187	0	0.466836794074456	0.663449763645839	0.17881267770302	0.637138014820231	0.697215484425289	0.48957914736234	0.0195446302639533
1	2568360	2568360	2568360	2568360	0	0	1.65337487200742	1.65337487200742	0.00817422519152273	0.367977674022515	0.368479166286025	0.196437196832011	0.997482346759443	0.0208224025692621	0.0160298417179151
1	2584510	2584510	2584510	2584510	0	1	0.566291281059198	0	0.518799364805774	0.182445764575656	0.805493779588205	0.803965781827631	0.67208633737541	0.337224025329396	0.0297523157470802
1	2625027	2625027	2625027	2625027	0	5	2.03061286923384	0	0.367485265587197	0.338388766744235	0.95530695653924	0.874289772746509	0.6447381487686	0.00600856133362072	0.0193483709273183
1	2625071	2625071	2625071	2625071	0	5	1.03549804476435	0	0.962640941711084	0.922831360060087	0.619276208436967	0.756202901855702	0.959842050183844	0.0850402052513544	0.0108124494745351
1	2707957	2707957	2707957	2707957	0	1	0.240532007532546	0	0.437260056067438	0.251308859132346	0.305453842915872	0.764459047032909	0.2958877809277	0.695994136959126	0.0790980313378868
1	2737637	2737637	2737637	2737637	0	1	1.07670464894604	0	0.923466012032056	0.0707641184556008	0.675044069196347	0.844340749689995	0.250141071610835	0.9539926117832	0.0306766917293233
1	2753227	2753227	2753227	2753227	0	0	0.933258803401171	0.933258803401171	0.0812040318202992	0.865266985028259	0.696364136056984	0.95812686473683	0.513474615523221	0.294598884818023	0.02375
1	2753870	2753870	2753870	2753870	0	2	1.65582038197053	0	0.0159696258028214	0.38878117688792	0.00598256735467107	0.270836990154678	0.695467442028633	0.043250632686401	0.0180559735179055
1	2756288	2756288	2756288	2756288	0	4	0.556084385526461	0	0.183309961915157	0.924067877564799	0.195077575135375	0.944566974481407	0.111314356311929	0.400530474220492	0.492641169403284
1	2761931	2761931	2761931	2761931	0	1	0.742889474667298	0	0.789504848281376	0.0989218560586943	0.622276591578438	0.432120107007473	0.164513221188541	0.547244910278604	0.016542638777152
1	2762910	2762910	2762910	2762910	0	5	0.726758183852565	0	0.837674193559283	0.22625274516947	0.167229227118841	0.723708020732912	0.35003900183395	0.0656686748934569	0.05975
1	2771544	2771544	2771544	2771544	0	0	0.719462764002209	0.719462764002209	0.0589970916346302	0.21261569156753	0.587050207865899	0.266917051303074	0.410901595463382	0.30923836389772	0.0273011707710941
1	2776761	2776761	2776761	2776761	0	0	1.35177940627723	1.35177940627723	0.0216702253104199	0.775837398604199	0.109988906296537	0.529797658973272	0.0540693122849616	0.487127707978509	0.463311524911928
1	2783309	2783309	2783309	2783309	0	2	0.448725074978674	0	0.905039421767308	0.926054191983575	0.277321813120821	0.704763902035949	0.643679467919232	0.779307948675728	0.4222
1	2786626	2786626	2786626	2786626	0	2	0.527858576717399	0	0.208812172314446	0.848388528128623	0.165331335864708	0.859755117222195	0.5574600527344	0.491975323323541	0.036
1	2797856	2797856	2797856	2797856	0	3	0.115131079996718	0	0.739428999759364	0.644478460572434	0.794672123453277	0.56723810727307	0.97573719670538	0.569264470967266	0.4754
1	2798727	2798727	2798727	2798727	0	4	0.327155952096756	0	0.724861735017293	0.995761003693401	0.918390400029889	0.760190385857947	0.42853454839563	0.910210398137128	0.0104104104104104
1	2800573	2800573	2800573	2800573	0	1	0.683746684251124	0	0.897710725755038	0.185947237141753	0.525817496663655	0.916718725609513	0.299061823793672	0.950617812307992	0.0343
1	2801459	2801459	2801459	2801459	0	2	0.750149592691426	0	0.810910868595025	0.866425226106289	0.144152948078645	0.399972928621371	0.922048471397692	0.224307451384065	0.106734816596512
1	2802562	2802562	2802562	2802562	0	4	0.512620027154207	0	0.319348549738318	0.339796133620818	0.222457252302392	0.516880658022189	0.104375460786368	0.353153151959468	0.0603
1	2805896	2805896	2805896	2805896	0	5	0.485029090010819	0	0.719744997507328	0.65825709977737	0.67672776939905	0.834652191339855	0.519802151756867	0.221505700837223	0.1557
1	2811427	2811427	2811427	2811427	0	3	0.675864970902148	0	0.957491229967423	0.972056059267949	0.799434505790155	0.168623429864518	0.777539768437463	0.620909909721121	0.0117829923786602
