chr	start	end	actual_start	actual_end	signal	kappa	tau	W_KS	P_KS	P_KS_k1	P_KS_k2	P_KS_k3	P_KS_k4	P_KS_k5	MAF
1	2057925	2057925	2057925	2057925	0	4	1.19100579577608	0	0.570284038086054	0.862694193688971	0.956369835687788	0.927762559374912	0.05976281508842	0.99561298647712	0.0135080847644873
1	2060058	2060058	2060058	2060058	0	2	0.929949759787527	0	0.942004015621423	0.438773330166056	0.103310502718339	0.879970601328239	0.622662053933092	0.879213270740773	0.2303
1	2065579	2065579	2065579	2065579	0	2	0.43648444827023	0	0.4431164471715	0.718649077832068	0.332165525790721	0.922975324457058	0.90748405908711	0.938513022616978	0.0429330925870198
1	2066990	2066990	2066990	2066990	0	1	0.563231021433326	0	0.298467472717326	0.132841356574161	0.485919495184822	0.432237842894023	0.56925686674505	0.864075690498979	0.0207978350205473
1	2067708	2067708	2067708	2067708	0	1	0.537155694307343	0	0.195933339352651	0.119038899755893	0.670260072069328	0.438928646459231	0.410057347852892	0.226800641029293	0.042
1	2073742	2073742	2073742	2073742	0	3	1.21187554416852	0	0.389061919263374	0.810536074253153	0.791629593483366	0.0411276224423225	0.669898720290708	0.399371358073813	0.0157062825130052
1	2076055	2076055	2076055	2076055	0	1	0.537429639404064	0	0.226001271905006	0.134786914142229	0.703546173306248	0.888118941524943	0.464598036399405	0.391984184715174	0.07585
1	2082868	2082868	2082868	2082868	0	0	0.357510271710102	0.357510271710102	0.169870823786227	0.400420867459651	0.806376865303923	0.230421084659961	0.38692702538834	0.32118616609477	0.0114815187833619
1	2091762	2091762	2091762	2091762	0	0	0.676968198185669	0.676968198185669	0.0774128866594661	0.318761890603366	0.367943775533067	0.169423168740943	0.381252040477477	0.494243284444483	0.0208
1	2104908	2104908	2104908	2104908	0	4	1.10985688328619	0	0.944822310153059	0.818711729375159	0.77108360147742	0.19961164194798	0.0598748700515187	0.418722851313997	0.0103
1	2114271	2114271	2114271	2114271	0	5	0.368056560809607	0	0.967911038798455	0.814426262155139	0.863345879170975	0.745795250749096	0.648016424168737	0.348975717431285	0.0493
1	2122961	2122961	2122961	2122961	0	0	0.507994947424897	0.507994947424897	0.168526574491166	0.545169942426523	0.363004714867786	0.564280652102111	0.487662047966674	0.542829374290343	0.0221194450030163
1	2128225	2128225	2128225	2128225	0	5	0.58189218999928	0	0.498715557011099	0.60659018083776	0.696698226029266	0.930101101541939	0.449726493915052	0.158855840191843	0.0202879581151832
1	2149682	2149682	2149682	2149682	0	1	1.02088427754452	0	0.427415217816683	0.0511992465685988	0.971557424325184	0.354813328182283	0.839289291118555	0.537214650168633	0.0469490670700959
1	2155210	2155210	2155210	2155210	0	3	0.698222240426266	0	0.937365822239743	0.691486608529436	0.442836519649348	0.138535645768929	0.495141408919576	0.910612891119701	0.0204554615074567
1	2160390	2160390	2160390	2160390	0	2	2.73255037300283	0	0.424273332269486	0.18173947301279	0.000779163736970268	0.894382014646831	0.420900173588658	0.139512144298957	0.0718159903575733
1	2160661	2160661	2160661	2160661	0	4	0.771887219534576	0	0.643711987780538	0.674631763424412	0.170404051566516	0.760200208271607	0.108843970886362	0.572880772295507	0.0131008767509826
1	2161490	2161490	2161490	2161490	0	4	1.34923557436399	0	0.363785764446773	0.42944526613524	0.970897104889121	0.237090392046548	0.0192164095215159	0.883128131882016	0.160597195601735
1	2164935	2164935	2164935	2164935	0	0	0.511669849896915	0.511669849896915	0.188217854038988	0.81923015554363	0.949134599370371	0.386570413992199	0.611407367091452	0.594599500504248	0.49369896158887
1	2168359	2168359	2168359	2168359	0	5	0.737963649123176	0	0.757934802392587	0.328117850892142	0.29926003573441	0.593256833157381	0.279124171483415	0.0599882522794228	0.0563
1	2169829	2169829	2169829	2169829	0	3	0.92290338360216	0	0.158177179125326	0.549177005927037	0.346039582960053	0.0641964311193344	0.537544309275363	0.79453057832779	0.0173663545756569
1	2180528	2180528	2180528	2180528	0	0	0.512181638795433	0.512181638795433	0.179336548795354	0.782982701935772	0.334513653336203	0.447794814343878	0.732922303274561	0.583244224052895	0.0170311397762773
1	2188566	2188566	2188566	2188566	0	3	0.289484150190256	0	0.943401026262256	0.74589337502434	0.644023382300096	0.33068727639387	0.59403591526349	0.607946420106423	0.0112929130696647
1	2188679	2188679	2188679	2188679	0	2	0.930217616244524	0	0.0333815827752102	0.395392708347058	0.0272266366273896	0.0423975263515131	0.231852408343209	0.486333796397994	0.0105
1	2218034	2218034	2218034	2218034	0	4	0.435227660798969	0	0.715046131630041	0.778606867769102	0.611510169016465	0.497968836215701	0.262486154678989	0.895776155554583	0.02245
1	2219880	2219880	2219880	2219880	0	5	0.689525423951458	0	0.6263909430466	0.719092396533585	0.817757692299412	0.877159923723187	0.405849330011682	0.146980348480262	0.0799
1	2221838	2221838	2221838	2221838	0	3	1.14569038833854	0	0.193083574050609	0.61274555729368	0.585124772942543	0.0422453229268639	0.590838820638499	0.649877492795373	0.18635
1	2221975	2221975	2221975	2221975	0	5	0.632127368420729	0	0.655339397274946	0.149878246306342	0.180152009463178	0.635116052072509	0.778793304220189	0.148158209507084	0.436513521664824
1	2222560	2222560	2222560	2222560	0	3	1.16211046552146	0	0.192135307655592	0.332999811309125	0.9288639382559	0.0621622474034224	0.938984000599675	0.90289484405228	0.140504555010512
1	2224367	2224367	2224367	2224367	0	1	0.868728089210905	0	0.550999183533863	0.0860960950880246	0.636372704630076	0.937766029521346	0.283222256263896	0.895494023498307	0.1059
1	2227675	2227675	2227675	2227675	0	1	0.585499259696427	0	0.691634049831173	0.179629270505619	0.968525593814712	0.516343985610182	0.311192962670058	0.984493694045625	0.0777967634938184
1	2229156	2229156	2229156	2229156	0	2	0.731919975040592	0	0.25443293757305	0.728416585457226	0.12053543221327	0.650181644394857	0.59628210918023	0.91674169230437	0.203703703703704
1	2235019	2235019	2235019	2235019	0	0	1.10955325444234	1.10955325444234	0.0515254161866915	0.250563486455124	0.711003681330864	0.901032233112286	0.403393930202378	0.663093487929097	0.29035
1	2236359	2236359	2236359	2236359	0	0	0.744488407833346	0.744488407833346	0.149470350003432	0.925811138476669	0.283218719037061	0.481590040292575	0.839655324100662	0.829933813806208	0.1742
1	2237020	2237020	2237020	2237020	0	1	0.156509030891193	0	0.644849471216301	0.469172547410221	0.682339110154993	0.536227293381019	0.728517295072675	0.672731282709628	0.018
1	2238727	2238727	2238727	2238727	0	2	0.0998159068772178	0	0.388349084840236	0.474958009467521	0.377432513222535	0.468488797143174	0.956393630192184	0.712325327501064	0.0314
1	2240074	2240074	2240074	2240074	0	2	0.695626520237	0	0.688519700123839	0.718987584141292	0.138768166679167	0.280673682369327	0.377567883823629	0.918557788248765	0.01295
1	2246193	2246193	2246193	2246193	0	0	0.849273196141965	0.849273196141965	0.0862084200316239	0.609288360739761	0.408180256338447	0.881243712833799	0.41048920136744	0.851482203086295	0.0201247735962971
1	2253327	2253327	2253327	2253327	0	1	0.102575301601321	0	0.744517544234734	0.587894821320775	0.645038775310702	0.801282702675115	0.737945431540903	0.762879879630134	0.024
1	2253369	2253369	2253369	2253369	0	4	0.286598076195528	0	0.928022478230459	0.5411243349813	0.785347853361009	0.279941336757197	0.279704200753291	0.431383144870499	0.01675
1	2254500	2254500	2254500	2254500	0	4	0.462729548494611	0	0.280376619231219	0.692481706714655	0.449960307829222	0.169001575275293	0.155040320228649	0.750524979967191	0.0222949169602416
1	2254516	2254516	2254516	2254516	0	0	1.82020263189016	1.82020263189016	0.0110156137913202	0.261655502089705	0.75668843168085	0.515921304153553	0.728134037245992	0.965453736111441	0.4266
1	2256011	2256011	2256011	2256011	0	0	0.502429453445567	0.502429453445567	0.156357054388672	0.199126029852963	0.901098425771408	0.558492120107146	0.321889681427902	0.497218104498106	0.30245
1	2256290	2256290	2256290	2256290	0	3	0.370840231429851	0	0.83445710779677	0.323381002930228	0.299880904507106	0.189392952453094	0.786091295972043	0.44484021887242	0.0259602782538562
1	2256460	2256460	2256460	2256460	0	3	0.487296146035366	0	0.822810778294775	0.58201681806317	0.411159193153534	0.163221325748596	0.471798921096767	0.501271538967714	0.0562720403022669
1	2256738	2256738	2256738	2256738	0	5	0.659094880192025	0	0.152913584486342	0.129147070362801	0.113045844855907	0.166448390446537	0.393802991216018	0.0335236415738479	0.0341970473034046
1	2261983	2261983	2261983	2261983	0	0	0.518174127202175	0.518174127202175	0.144270697964097	0.581145505377364	0.518899291788761	0.330057674054679	0.475720930918202	0.394216281991626	0.2445
1	2266231	2266231	2266231	2266231	0	4	0.809415377511674	0	0.459693855275955	0.628398546845791	0.294894520400749	0.756419758483345	0.0712940556952093	0.340430356724832	0.0217609810031159
1	2267297	2267297	2267297	2267297	0	2	0.621871780118369	0	0.143269600175868	0.570972400029311	0.083828516439699	0.848929497457154	0.344777728290687	0.350964799425354	0.22505
1	2267392	2267392	2267392	2267392	0	0	0.337150101263635	0.337150101263635	0.408077884458414	0.960476353421872	0.865566527063215	0.886937791929412	0.806355382652032	0.923207852622173	0.0109956622616766
1	2269050	2269050	2269050	2269050	0	2	0.256039407239071	0	0.690253497659891	0.578778296242846	0.32097619897119	0.503466152122766	0.550762563046036	0.89023700569649	0.0112
1	2269881	2269881	2269881	2269881	0	1	0.752959061073663	0	0.517544181518255	0.0914088761283686	0.336469842332152	0.866960523962107	0.109852926615879	0.679794353097055	0.1881
1	2271674	2271674	2271674	2271674	0	1	0.151571203488067	0	0.532091216006772	0.420033031577533	0.595462817951199	0.433812818178219	0.718569715172829	0.690071940677522	0.28735
1	2273591	2273591	2273591	2273591	0	1	1.35955030249393	0	0.403372984023594	0.0176261111888918	0.893202168019614	0.280307477262823	0.480810879208764	0.190144213431064	0.0262946607788037
1	2273620	2273620	2273620	2273620	0	2	0.416126623456498	0	0.88715450399983	0.746528115184234	0.299487020218866	0.632879222466629	0.997629386141412	0.780736760352596	0.0133098945253641
1	2277001	2277001	2277001	2277001	0	5	0.305792374014528	0	0.653878515637682	0.530794269137887	0.528186011185929	0.4169569459002	0.534847680311649	0.262502746226477	0.0153210361858683
1	2277827	2277827	2277827	2277827	0	5	0.43613679869063	0	0.601281261978962	0.347921804825267	0.750746735906167	0.942478809033672	0.550256294999617	0.220262655720719	0.207014714775247
1	2278115	2278115	2278115	2278115	0	0	1.13542598969853	1.13542598969853	0.0484150502907695	0.716377588635443	0.996090458032181	0.167294456305784	0.484662087701785	0.661311959853389	0.166783990345937
1	2279434	2279434	2279434	2279434	0	3	0.858740144774785	0	0.915535896159467	0.47255657410584	0.661346167366429	0.0915563975593623	0.575907580639909	0.868305496605999	0.156910078455039
1	2279832	2279832	2279832	2279832	0	1	0.456020216992689	0	0.216579459389628	0.124648196401064	0.378522772108071	0.356210088957566	0.184920405020414	0.445743974094814	0.197984886649874
1	2279986	2279986	2279986	2279986	0	5	1.6462916936888	0	0.920829659377043	0.680106857731678	0.809719613030395	0.733452374121467	0.645600183702869	0.0165607585363659	0.0140590480016068
1	2281978	2281978	2281978	2281978	0	4	0.451418813248001	0	0.541867277631008	0.838358536665162	0.226387091920336	0.590602059159909	0.208870036951299	0.732337933199449	0.474022711285298
1	2282680	2282680	2282680	2282680	0	1	0.538725433355451	0	0.555896028724719	0.190088560478406	0.697833526282363	0.65717557709122	0.711940533776973	0.522050949759622	0.366746939594622
1	2284864	2284864	2284864	2284864	0	0	0.878109722140392	0.878109722140392	0.0410019915452062	0.196697559210375	0.17667577079755	0.751725744538646	0.590756025665574	0.309681080705236	0.0119083661317994
1	2292653	2292653	2292653	2292653	0	0	1.72297359079456	1.72297359079456	0.0155811746035432	0.904507959006584	0.225093948158545	0.966701348020967	0.45876105998018	0.823329705889344	0.0778
1	2301212	2301212	2301212	2301212	0	2	0.217870936588769	0	0.197376973555867	0.359877271714937	0.119515862214142	0.120859121557321	0.145584324000385	0.497039299221269	0.0304
1	2304000	2304000	2304000	2304000	0	1	0.730326242885275	0	0.829953613597731	0.152305134755992	0.818541660384616	0.335240116513679	0.805312971535128	0.861007585826834	0.01405
1	2306152	2306152	2306152	2306152	0	1	0.413517861922076	0	0.357977009638575	0.176858165371428	0.351029886129571	0.89794262153979	0.458292740030583	0.732275396405374	0.36495
1	2306831	2306831	2306831	2306831	0	0	0.483961889180264	0.483961889180264	0.133071235867066	0.757552877374421	0.35837488321164	0.359291641819695	0.546971173218424	0.405551562970562	0.0163553760726906
1	2307083	2307083	2307083	2307083	0	0	0.541440810435482	0.541440810435482	0.183697105329148	0.639062189846761	0.66201492218346	0.996830424697264	0.198544733647574	0.226464852325344	0.0171826470293558
1	2308517	2308517	2308517	2308517	0	4	0.491164262336716	0	0.324343978982112	0.643127866669264	0.521344178156032	0.780444826260222	0.207554935767348	0.829949733084171	0.10767921505807
1	2311393	2311393	2311393	2311393	0	1	1.2568502388154	0	0.782953999382402	0.0169996739991747	0.0675361128065883	0.30710778936131	0.36990299791641	0.125414762313705	0.250425553219185
1	2312395	2312395	2312395	2312395	0	4	0.528064767732437	0	0.162051161495025	0.117776525932506	0.074470942513814	0.5288224074959	0.0480382723946878	0.451212447319371	0.20435
1	2315438	2315438	2315438	2315438	0	3	0.364614056673129	0	0.214339434636622	0.214087658111707	0.954080746089754	0.106771870053791	0.24721277286519	0.382808637237173	0.138369521511862
1	2315717	2315717	2315717	2315717	0	3	0.720513568911864	0	0.181448070822256	0.156396787152175	0.689443939158415	0.104368362626057	0.845458037634388	0.54838105032734	0.455396475770925
1	2318709	2318709	2318709	2318709	0	4	0.37638541944433	0	0.385967322457442	0.394485387760968	0.568591670184444	0.549734291715169	0.231082687146716	0.645387759719353	0.0113247433058184
1	2325371	2325371	2325371	2325371	0	4	2.68628771488582	0	0.359712909119248	0.959420700494569	0.258194527568829	0.857471651235328	0.00153128392035205	0.743606944567873	0.0662
1	2325760	2325760	2325760	2325760	0	3	1.2966168356778	0	0.662193887012414	0.517618792719965	0.697298927188235	0.0263652404293543	0.326935289381836	0.521973640436808	0.0214557850411069
1	2326812	2326812	2326812	2326812	0	3	0.326534764071375	0	0.597043081842187	0.960691054864581	0.498337474349581	0.234957213359983	0.364269263329982	0.429943084884377	0.470286059629331
1	2329212	2329212	2329212	2329212	0	0	0.363197669542406	0.363197669542406	0.287944325395237	0.761576792834817	0.664517149898866	0.35621830784212	0.322526770271909	0.872555789204036	0.04755
1	2329413	2329413	2329413	2329413	0	0	0.790123703804549	0.790123703804549	0.130942177483134	0.913397320704393	0.880159803703739	0.78348743129931	0.710424060886963	0.80761292821505	0.121834807073955
1	2329808	2329808	2329808	2329808	0	5	0.423640912589589	0	0.720454983890922	0.254274229339954	0.428116443703888	0.241985625255168	0.800590165411711	0.161406491212527	0.0632835222144218
1	2344042	2344042	2344042	2344042	0	3	0.418132023452999	0	0.574615700105012	0.535357871354024	0.184650336314029	0.143787072718487	0.37657533030056	0.210836991514847	0.010690872415532
1	2350912	2350912	2350912	2350912	0	2	0.390617097587304	0	0.840399357127723	0.947613411602633	0.375264071223283	0.922473891896427	0.625742562263566	0.973347566361064	0.306631219903692
1	2352280	2352280	2352280	2352280	0	1	0.404763440981803	0	0.682995942234088	0.236040383819157	0.556505113384682	0.599445567386009	0.524955735431111	0.975418755048748	0.3135
1	2353972	2353972	2353972	2353972	0	0	1.0089595691211	1.0089595691211	0.0563342045542772	0.881090176865774	0.575084596824586	0.27385661910053	0.469054135340936	0.874031095461361	0.03495
1	2354016	2354016	2354016	2354016	0	0	0.964586012026308	0.964586012026308	0.0695083087197081	0.838206241723178	0.964503227779802	0.64065280707553	0.442843288971243	0.16058287405756	0.1156
1	2355563	2355563	2355563	2355563	0	4	0.755796380303587	0	0.581672216271978	0.112247483408418	0.148677159757988	0.0199576838776075	0.0196960996379619	0.0204689809721038	0.1825
1	2357367	2357367	2357367	2357367	0	0	0.349217909168715	0.349217909168715	0.251649220105223	0.253560897156902	0.594692406141125	0.562358803152647	0.516495266293671	0.715115113440819	0.0284
1	2357810	2357810	2357810	2357810	0	4	0.617525890338523	0	0.11013335522958	0.408464934697405	0.847646631363311	0.276199633558098	0.0985437056362653	0.480520944495326	0.1
1	2360656	2360656	2360656	2360656	0	1	0.350672499922687	0	0.919756014678245	0.36610998533889	0.681010140387421	0.820888315507063	0.747966023523863	0.959382015475719	0.0111456973591726
1	2362764	2362764	2362764	2362764	0	5	0.669442304315565	0	0.409406628188825	0.653237147916912	0.351722901188144	0.56606868276644	0.924348919189007	0.121178849332483	0.319306682697125
1	2363327	2363327	2363327	2363327	0	5	0.37991327505498	0	0.590602194785712	0.435061944824722	0.804024433447266	0.660978024071344	0.292255607968447	0.246253142582565	0.3918
1	2366316	2366316	2366316	2366316	0	4	0.816781612890768	0	0.235860831740941	0.517051380786017	0.182760370671625	0.87208749245417	0.0788409936880174	0.960285835784999	0.15385
1	2372940	2372940	2372940	2372940	0	2	0.938751713221702	0	0.626638938557663	0.669197415290682	0.0271240804242927	0.235562815591997	0.0900920312781035	0.108321902936386	0.0601161277405146
1	2373987	2373987	2373987	2373987	0	0	1.6635654168214	1.6635654168214	0.0132472858945305	0.605343450602492	0.835761086019495	0.805254760233064	0.347626458046615	0.610509358880445	0.1138
1	2379065	2379065	2379065	2379065	0	0	0.676542128346098	0.676542128346098	0.134411588991531	0.57616164734674	0.600503574807392	0.638232394357713	0.840046821506841	0.828413585819859	0.019844475863462
1	2393562	2393562	2393562	2393562	0	0	1.75845165462599	1.75845165462599	0.0108195673189541	0.67190414350747	0.0513712603060537	0.775469253284445	0.574084466686535	0.620385370521827	0.0215270093551957
1	2394074	2394074	2394074	2394074	0	3	0.162462111866762	0	0.143222293723864	0.0428600023071807	0.0247995425295359	0.0246968456256446	0.0353870617280028	0.0359007564023493	0.49944823434992
1	2408834	2408834	2408834	2408834	0	0	0.420812873506284	0.420812873506284	0.216504512867084	0.804981596347904	0.645873016910539	0.534439344975193	0.570531761788858	0.552020180072145	0.0986
1	2409276	2409276	2409276	2409276	0	5	0.555186730450774	0	0.173705349957521	0.81646504743799	0.303636339199678	0.427777202727673	0.846541868602751	0.119132678369905	0.3791
1	2410711	2410711	2410711	2410711	0	0	0.646290755965508	0.646290755965508	0.0862252244750186	0.508317050490623	0.525879442150594	0.317831672489534	0.285505156439436	0.381878395908495	0.0223536487570168
1	2424319	2424319	2424319	2424319	0	1	1.14402093956235	0	0.848691260758169	0.0508873875167994	0.102693474976336	0.71241810187264	0.126380354631053	0.708975283538653	0.0146
1	2425048	2425048	2425048	2425048	0	4	0.239828847877006	0	0.976928827715495	0.493717130170718	0.292375547545943	0.846129271491392	0.284216539937566	0.477686218279723	0.0116490166414524
1	2426047	2426047	2426047	2426047	0	5	0.3503114441074	0	0.873427261163661	0.0744320299028624	0.114183798453144	0.104324548903226	0.0482386671171105	0.04656665808955	0.0182828282828283
1	2433894	2433894	2433894	2433894	0	4	1.25299876142589	0	0.280378994500325	0.997524384070672	0.434609962797679	0.322715591220308	0.0242717402768369	0.979477937655805	0.0197984886649874
1	2438167	2438167	2438167	2438167	0	4	0.38755779143552	0	0.614601607439056	0.244150332024035	0.461624812448448	0.357976977042777	0.189117340884882	0.91873344764171	0.0432005632669483
1	2438353	2438353	2438353	2438353	0	1	1.5067093014951	0	0.0536068476151859	0.013323378483992	0.368823875349027	0.642168343003667	0.427881654850735	0.97392741104595	0.021415644480193
1	2438653	2438653	2438653	2438653	0	1	0.202204033931795	0	0.47137560868677	0.288897477873088	0.984067416904499	0.432891375385463	0.377699834930442	0.460201239782261	0.0247449752550248
1	2438768	2438768	2438768	2438768	0	0	0.375210772941067	0.375210772941067	0.247758375704821	0.458913663573092	0.425317709925215	0.951438413339915	0.605904167201084	0.587812907196203	0.262967066169806
1	2443655	2443655	2443655	2443655	0	0	0.438805155277934	0.438805155277934	0.192794248729448	0.294908393163414	0.80530063786636	0.529540558987313	0.450867503197744	0.906369241812797	0.2054
1	2444935	2444935	2444935	2444935	0	0	0.312728096803951	0.312728096803951	0.247215656649683	0.362029574575164	0.579648196742226	0.507930239028017	0.812156686304753	0.340263422664468	0.0303530353035304
1	2456954	2456954	2456954	2456954	0	3	0.794737896575498	0	0.983840198086646	0.464682751486263	0.786663562246221	0.0745450234447635	0.266808695750292	0.32764688225059	0.0167217382597377
1	2458010	2458010	2458010	2458010	0	3	0.334143787610661	0	0.814335640860142	0.682202332376743	0.717274916766044	0.316059910123138	0.668594143449184	0.474488768904551	0.02785
1	2467764	2467764	2467764	2467764	0	4	0.928309302101884	0	0.38725677401451	0.911152458565449	0.865779280629866	0.663358562577029	0.0782418367782301	0.577604084515628	0.0123049219687875
1	2474225	2474225	2474225	2474225	0	0	0.669118127515198	0.669118127515198	0.147058521724776	0.807073865622564	0.660283235552732	0.883416223948147	0.686449074014868	0.682924638793202	0.0110172049501962
1	2482834	2482834	2482834	2482834	0	4	0.450826811448169	0	0.0957521341216209	0.148395235930423	0.997326598097713	0.732735325170174	0.0698186212214059	0.197150589302776	0.014453477868112
1	2483298	2483298	2483298	2483298	0	0	0.798950846170352	0.798950846170352	0.0732371247411291	0.345640338477995	0.460980051313823	0.867093288552279	0.406277490973523	0.87634424614322	0.494116463843911
1	2488901	2488901	2488901	2488901	0	3	0.418508038641325	0	0.88888219237621	0.560425258226493	0.512006364931071	0.296756015723948	0.777870981115612	0.821017607670316	0.0199075005027146
1	2492665	2492665	2492665	2492665	0	3	0.498885359183054	0	0.611226101625933	0.749067919616747	0.241890690141903	0.18327702742812	0.578087250923522	0.535559903098996	0.134291725105189
1	2504281	2504281	2504281	2504281	0	4	1.28668668529198	0	0.797371568557522	0.790530243517781	0.90559990280109	0.766059058966883	0.0412072906498888	0.835366385669559	0.0187267797971684
1	2506861	2506861	2506861	2506861	0	0	0.672771537375083	0.672771537375083	0.140977590385741	0.80114279129242	0.6636232920698	0.248553859929835	0.959083838027423	0.163173526958993	0.0227638190954774
1	2510605	2510605	2510605	2510605	0	2	0.299078922558185	0	0.755773172631451	0.83860834410188	0.379588065377958	0.462890255926292	0.798403499107742	0.687868193633202	0.0488390712570056
1	2512456	2512456	2512456	2512456	0	1	1.96494269414696	0	0.710987644537721	0.00783029183514257	0.959641794546272	0.937060545886139	0.314747446783232	0.7223050357429	0.03855
1	2529283	2529283	2529283	2529283	0	2	0.665822867453536	0	0.747178607500355	0.310835646782268	0.101093418168718	0.468323281973674	0.507423483821408	0.203243641573154	0.0373
1	2535496	2535496	2535496	2535496	0	0	0.936210819889679	0.936210819889679	0.0591520372251778	0.272871216175095	0.839404322985797	0.151129756914713	0.937041433547352	0.510717249506629	0.0853144748721036
1	2537072	2537072	2537072	2537072	0	3	1.17384562011583	0	0.938584275190926	0.680887594231632	0.176898746656949	0.0456278285822897	0.43240838616511	0.919917234696418	0.0494
1	2546089	2546089	2546089	2546089	0	1	0.918345850779245	0	0.871291429306499	0.0619852857433605	0.64669399085229	0.103288616057839	0.45362148504886	0.513611167839883	0.01
1	2546593	2546593	2546593	2546593	0	3	0.337238084033504	0	0.956879008678571	0.678263524414308	0.316469624412275	0.26906471875512	0.584917800806791	0.461414002705356	0.0932
1	2546808	2546808	2546808	2546808	0	0	0.61000519848154	0.61000519848154	0.111447558407027	0.540727890831143	0.837242789957785	0.144107244449767	0.353202991321667	0.454020807616515	0.01505
1	2553383	2553383	2553383	2553383	0	3	0.498641746569581	0	0.0459696122794202	0.111770113914934	0.201651594605102	0.0378966428552675	0.383853974347606	0.119465494598247	0.0115799013191018
1	2554010	2554010	2554010	2554010	0	2	0.785307721021343	0	0.68314535106253	0.770106707393299	0.111996743813148	0.294987041645342	0.700035054800084	0.397881921908125	0.0116197183098592
1	2556987	2556987	2556987	2556987	0	5	0.555751122068789	0	0.475012930808118	0.423433553777513	0.736259050031831	0.168343459727203	0.792632641323459	0.132115663470666	0.0282084625387616
1	2567222	2567222	2567222	2567222	0	4	0.465114366727166	0	0.466836794074456	0.665424067885719	0.805716990499557	0.961823934119237	0.244766084114887	0.714275257762237	0.0195446302639533
1	2568360	2568360	2568360	2568360	0	0	1.72346986070098	1.72346986070098	0.00817422519152273	0.541752908520115	0.344828153463672	0.325610489900656	0.432430640173719	0.56451321073907	0.0160298417179151
1	2584510	2584510	2584510	2584510	0	4	0.577077117627371	0	0.518799364805774	0.646496922840341	0.481986798421923	0.304386540321718	0.12763154470988	0.437931305688448	0.0297523157470802
1	2625027	2625027	2625027	2625027	0	1	0.945372552249512	0	0.367485265587197	0.0777575970677218	0.938170202721635	0.685670371277761	0.535416693933623	0.993467563614707	0.0193483709273183
1	2625071	2625071	2625071	2625071	0	2	0.883786639702537	0	0.962640941711084	0.421933983135975	0.0978215404039673	0.224963205816462	0.993078518805459	0.748550555715672	0.0108124494745351
1	2707957	2707957	2707957	2707957	0	0	0.209400370112148	0.209400370112148	0.437260056067438	0.761106767755984	0.708174323316921	0.623530185322542	0.917394424216978	0.544319611145412	0.0790980313378868
1	2737637	2737637	2737637	2737637	0	4	1.15387131478177	0	0.923466012032056	0.541915684238933	0.101312060109696	0.0418637825843334	0.0380242280398074	0.788207401727467	0.0306766917293233
1	2753227	2753227	2753227	2753227	0	0	0.733677473005888	0.733677473005888	0.0812040318202992	0.25241778500059	0.143699316619282	0.595534000788932	0.439799838673716	0.685111759237211	0.02375
1	2753870	2753870	2753870	2753870	0	0	1.26507040621946	1.26507040621946	0.0159696258028214	0.228511757148379	0.40786278782117	0.249306572205068	0.36063664155782	0.294012060805138	0.0180559735179055
1	2756288	2756288	2756288	2756288	0	5	0.781423993258458	0	0.183309961915157	0.466765300054161	0.267105722368293	0.159474806914473	0.339010048813995	0.0441834067529137	0.492641169403284
1	2761931	2761931	2761931	2761931	0	3	0.808872198041735	0	0.789504848281376	0.29992976431243	0.323149879486779	0.0626068435511245	0.812463198021619	0.403175382417896	0.016542638777152
1	2762910	2762910	2762910	2762910	0	2	0.612068137373749	0	0.837674193559283	0.628937188664818	0.153652325523536	0.384494650270475	0.357129369115823	0.854965394257985	0.05975
1	2771544	2771544	2771544	2771544	0	0	1.100637434858	1.100637434858	0.0589970916346302	0.632235119762101	0.606366164349529	0.872584835933786	0.88089612735033	0.743820318786105	0.0273011707710941
1	2776761	2776761	2776761	2776761	0	0	1.37147735982701	1.37147735982701	0.0216702253104199	0.428670651533942	0.509730694858192	0.624116806333605	0.241584639858362	0.906237258718947	0.463311524911928
1	2783309	2783309	2783309	2783309	0	4	1.90566876839221	0	0.905039421767308	0.800754108354538	0.0534062843711345	0.532445638283482	0.00661616770870204	0.229060703248386	0.4222
1	2786626	2786626	2786626	2786626	0	4	0.445107484695625	0	0.208812172314446	0.858692537990967	0.26160983719856	0.578497516396997	0.207584065882286	0.905906425639865	0.036
1	2797856	2797856	2797856	2797856	0	1	0.345718298869464	0	0.739428999759364	0.333563237491396	0.64545428880944	0.994475240818998	0.694808019590423	0.929425737557695	0.4754
1	2798727	2798727	2798727	2798727	0	3	0.645131386595948	0	0.724861735017293	0.445867201837598	0.886914768767062	0.164105745972123	0.711520381383362	0.876594843288604	0.0104104104104104
1	2800573	2800573	2800573	2800573	0	3	1.71521421530734	0	0.897710725755038	0.332587254260686	0.488605858910585	0.00695647230127534	0.0880979288703866	0.361079868428235	0.0343
1	2801459	2801459	2801459	2801459	0	5	0.509938009450218	0	0.810910868595025	0.895876070715377	0.78346201732993	0.767763239252873	0.97014373084352	0.250631187510116	0.106734816596512
1	2802562	2802562	2802562	2802562	0	3	0.925608117596685	0	0.319348549738318	0.668346975962651	0.508143991474208	0.0603085208673407	0.688581369532056	0.261758447837449	0.0603
1	2805896	2805896	2805896	2805896	0	5	0.305545434982574	0	0.719744997507328	0.528108073747741	0.789385385113853	0.838841851200801	0.816745201232203	0.390610259975905	0.1557
